JobSat,Age,YearsCodePro,ConvertedComp,WorkWeekHrs,EdLevel
4,44.0,20.0,38800.0,20.0,Bachelor
2,23.0,1.0,37810.0,36.5,Master
5,26.0,3.0,45797.0,40.0,Bachelor
4,35.0,15.0,81348.0,40.0,Master
1,45.0,22.0,58881.0,37.0,Bachelor
5,31.0,1.0,58167.0,35.0,Bachelor
5,38.0,5.0,75669.0,40.0,Doctoral
4,40.0,13.0,39254.0,40.0,Master
4,31.0,7.0,63564.0,42.0,Master
4,30.0,5.0,27025.0,42.0,Bachelor
4,33.0,5.0,57287.0,40.0,Doctoral
5,29.0,1.0,38496.0,39.0,Master
5,36.0,10.0,40101.0,40.0,Master
4,26.0,4.0,45830.0,42.0,Master
4,28.0,4.0,61616.0,40.0,Bachelor
5,36.0,19.0,50806.0,40.0,other
5,33.0,11.0,81074.0,40.0,Master
2,48.0,25.0,35329.0,37.5,other
4,21.0,0.0,35329.0,40.0,Bachelor
4,25.0,1.0,41363.0,40.0,Master
3,47.0,18.0,31620.0,40.0,Doctoral
4,40.0,12.0,76536.0,45.0,Master
2,29.0,8.0,98135.0,40.0,Master
1,30.0,5.0,38915.0,40.0,other
4,37.0,12.0,58368.0,40.0,Bachelor
5,36.0,6.0,86976.0,36.0,other
4,50.0,18.0,76339.0,45.0,other
5,57.0,22.0,67215.0,40.0,Doctoral
4,23.0,1.0,39328.0,45.0,Bachelor
5,22.0,2.0,171850.0,40.0,other
5,29.0,3.0,84312.0,40.0,Bachelor
4,22.0,2.0,45797.0,37.5,Bachelor
5,27.0,9.0,50868.0,40.0,Master
2,29.0,9.0,28786.0,48.0,other
5,38.0,18.0,97389.0,42.0,Bachelor
3,39.0,15.0,74474.0,39.0,Master
5,56.0,0.0,49725.0,38.0,Doctoral
5,30.0,3.0,41363.0,38.55821205821206,other
5,25.0,2.0,43300.0,28.0,Bachelor
4,35.0,10.0,27478.0,37.5,other
4,33.0,7.0,41363.0,38.0,Bachelor
5,41.0,23.0,90386.0,40.0,other
5,35.0,10.0,61486.0,50.0,Master
5,33.0,11.0,72522.0,37.5,other
5,35.0,14.0,61071.0,40.0,other
5,52.0,30.0,101407.0,38.0,Master
5,26.0,2.0,57287.0,40.0,Master
3,32.0,3.0,77102.0,35.0,other
4,47.0,31.0,77831.0,45.0,Bachelor
4,37.0,4.0,78508.0,50.0,Master
1,32.0,6.0,62697.0,40.0,Master
1,26.0,6.0,18321.0,30.0,Bachelor
4,47.0,20.0,70658.0,38.0,Doctoral
1,31.0,3.0,53647.0,40.0,other
1,42.0,20.0,86478.0,32.0,Master
5,25.0,3.0,38916.0,40.0,Bachelor
4,46.0,5.0,103117.0,40.0,Master
2,40.0,20.0,40085.0,40.0,Bachelor
2,33.0,3.0,53616.0,40.0,Master
5,38.0,6.0,99240.0,40.0,Bachelor
3,25.0,2.0,36324.0,35.0,Doctoral
5,25.0,0.0,30963.0,20.0,Master
1,42.0,15.0,81074.0,40.0,other
5,26.0,2.0,44276.0,50.0,other
5,35.0,3.0,68068.0,50.0,other
1,38.0,11.0,68745.0,32.0,Master
5,27.0,5.0,51559.0,45.0,Bachelor
4,57.0,34.0,73644.0,37.0,Master
5,25.0,5.0,39254.0,37.0,other
5,29.0,3.0,51559.0,40.0,Master
5,25.0,6.0,68102.0,40.0,Master
2,31.0,3.0,32315.0,40.0,Master
5,30.0,3.0,52339.0,40.0,Bachelor
1,48.0,20.0,179000.0,40.0,Master
5,25.0,3.0,65424.0,45.0,Master
4,23.0,0.0,27492.0,36.0,other
5,32.0,13.0,80155.0,40.0,other
2,25.0,4.0,32424.0,18.0,Bachelor
4,30.0,4.0,41244.0,40.0,Bachelor
4,28.0,4.0,91660.0,40.0,Master
1,35.0,10.0,86478.0,50.0,Master
4,39.0,6.0,51704.0,40.0,Bachelor
5,29.0,10.0,42804.0,24.0,Bachelor
4,35.0,9.0,77832.0,40.12162162162162,Master
4,40.0,5.0,71850.0,40.0,Doctoral
5,36.0,12.0,37834.0,40.0,Doctoral
5,36.0,17.0,82494.0,40.0,other
4,32.0,8.0,61071.0,40.0,other
5,29.0,2.0,60505.0,35.0,other
1,28.0,10.0,68507.0,38.0,Master
2,24.0,3.0,32556.0,35.0,Bachelor
4,30.0,1.0,51559.0,50.0,Master
2,40.0,20.0,68745.0,8.0,Bachelor
4,33.0,3.0,66453.0,40.0,Doctoral
5,22.0,0.0,30376.0,38.0,Bachelor
4,32.0,6.0,87896.0,40.0,Bachelor
5,30.0,2.0,40101.0,40.0,Master
4,46.0,20.0,54996.0,40.0,Bachelor
2,34.0,18.0,54996.0,60.0,other
2,40.0,20.0,70658.0,40.0,Bachelor
4,31.0,6.0,93067.0,40.0,Master
4,40.0,18.0,61071.0,30.0,Master
2,29.0,6.0,43895.0,35.0,other
4,31.0,7.0,105000.0,38.0,other
4,38.0,15.0,85931.0,40.0,other
1,27.0,5.0,94000.0,50.0,Bachelor
1,35.0,7.0,58433.0,40.0,Master
5,31.0,5.0,107775.0,40.0,other
2,35.0,1.0,68745.0,45.0,Doctoral
5,23.0,5.0,21996.0,20.0,Bachelor
5,25.0,2.0,32424.0,38.0,Master
5,27.0,5.0,91593.0,38.0,Bachelor
4,46.0,20.0,36432.0,32.0,Master
3,37.0,0.0,25944.0,38.0,Bachelor
4,22.0,2.0,38915.0,40.0,Bachelor
5,45.0,15.0,75631.0,40.0,Doctoral
5,29.0,1.0,38496.0,40.0,other
5,26.0,2.0,44276.0,35.0,Bachelor
2,29.0,2.0,65424.0,40.0,Doctoral
5,31.0,9.0,145740.0,30.0,other
2,20.0,3.0,32712.0,37.5,other
5,24.0,3.0,86359.0,42.0,Master
4,41.0,16.0,103117.0,40.0,Master
4,22.0,3.0,56142.0,40.0,Bachelor
5,27.0,3.0,50388.0,40.0,Bachelor
5,34.0,5.0,59579.0,41.0,other
2,31.0,3.0,35497.0,60.0,other
2,28.0,7.0,34368.0,40.0,Master
2,37.0,17.0,64630.0,42.0,Bachelor
4,26.0,3.0,68745.0,50.0,Bachelor
4,38.0,18.0,41247.0,40.0,Bachelor
5,28.0,5.0,59124.0,36.0,Master
1,31.0,5.0,36642.0,35.0,Doctoral
1,55.0,35.0,68748.0,4.0,Doctoral
5,30.0,5.0,43200.0,30.0,Bachelor
2,26.0,3.0,68705.0,40.0,Master
5,49.0,28.0,78508.0,50.0,Bachelor
5,35.0,10.0,62556.0,45.0,Master
5,27.0,4.0,31620.0,45.0,Doctoral
5,32.0,8.0,66078.0,38.0,Master
1,40.0,15.0,27492.0,40.0,Master
1,26.0,3.0,64630.0,50.0,Master
4,35.0,12.0,79740.0,45.0,Doctoral
5,31.0,12.0,81348.0,58.0,Master
5,27.0,5.0,57744.0,40.0,Master
3,40.0,18.0,45372.0,10.0,Master
4,38.0,8.0,41508.0,36.0,Bachelor
5,27.0,3.0,42525.0,33.5,Bachelor
5,33.0,10.0,118325.0,40.0,Master
5,24.0,3.0,41077.0,42.0,Master
5,24.0,2.0,103117.0,35.0,Master
2,50.0,25.0,41244.0,40.0,Bachelor
5,25.0,4.0,6876.0,9.0,Master
5,33.0,8.0,105884.0,40.0,Bachelor
3,40.0,3.0,45396.0,35.0,Bachelor
3,34.0,10.0,75575.0,40.0,other
4,21.0,2.0,16150.0,35.0,other
4,30.0,3.0,39876.0,40.0,Doctoral
1,59.0,27.0,85931.0,45.0,Master
2,29.0,3.0,42525.0,37.5,Master
3,30.0,8.0,99444.0,35.0,Bachelor
3,26.0,2.0,64859.0,40.0,Bachelor
5,29.0,9.0,40101.0,36.0,other
1,27.0,3.0,43956.0,38.0,Master
5,25.0,1.0,34368.0,38.0,Bachelor
2,25.0,0.0,30535.0,45.0,Bachelor
5,30.0,2.0,52339.0,35.0,other
2,28.0,0.0,49620.0,40.0,Bachelor
4,25.0,6.0,41508.0,40.0,Bachelor
4,34.0,3.0,77556.0,40.0,other
5,29.0,3.0,42567.0,40.0,Master
5,32.0,3.0,70264.0,40.0,Doctoral
5,30.0,2.0,27492.0,40.0,Bachelor
5,30.0,4.0,51888.0,50.0,Master
4,39.0,13.0,91660.0,40.0,Master
4,30.0,6.0,90758.0,40.0,Master
3,21.0,0.0,5640.0,7.0,Bachelor
3,26.0,3.0,28650.0,13.0,Bachelor
4,26.0,3.0,71376.0,37.0,Bachelor
3,23.0,3.0,6324.0,23.0,Bachelor
4,39.0,19.0,77556.0,37.0,Bachelor
4,25.0,3.0,48121.0,35.0,Bachelor
1,32.0,6.0,56211.0,40.0,Master
5,42.0,16.0,72182.0,38.5,Master
2,24.0,4.0,27888.0,41.0,other
5,31.0,7.0,86478.0,40.0,Bachelor
5,29.0,3.0,42624.0,40.0,other
5,32.0,6.0,58167.0,38.0,Bachelor
3,22.0,2.0,6850.0,6.0,Bachelor
5,26.0,2.0,27492.0,36.0,Bachelor
5,41.0,25.0,75631.0,40.0,other
5,45.0,11.0,64287.0,35.0,Bachelor
5,34.0,10.0,97389.0,40.0,Doctoral
5,43.0,19.0,80471.0,40.0,other
4,37.0,22.0,43363.0,37.5,other
2,35.0,5.0,73678.0,42.0,Master
5,33.0,14.0,81074.0,43.0,Bachelor
4,27.0,3.0,21996.0,37.0,Doctoral
4,31.0,6.0,143699.0,40.0,Master
3,35.0,17.0,51240.0,44.0,other
1,37.0,3.0,48000.0,42.0,Bachelor
5,52.0,31.0,120379.0,40.0,Doctoral
2,35.0,11.0,91660.0,40.0,Bachelor
4,38.0,11.0,64620.0,40.0,Master
5,22.0,2.0,38169.0,50.0,other
5,23.0,4.0,41244.0,30.0,Bachelor
4,25.0,3.0,48804.0,40.0,Bachelor
5,31.0,9.0,129700.0,32.0,Bachelor
2,21.0,5.0,6480.0,16.0,other
4,24.0,3.0,63016.0,8.0,Bachelor
4,30.0,8.0,62152.0,37.5,Bachelor
1,52.0,30.0,32150.0,35.0,other
5,20.0,1.0,30376.0,55.0,Bachelor
5,48.0,38.0,58167.0,36.0,Bachelor
5,27.0,4.0,31620.0,35.0,other
3,30.0,3.0,45803.0,40.0,Bachelor
5,21.0,3.0,33000.0,20.0,Bachelor
5,33.0,10.0,70044.0,40.0,Bachelor
5,39.0,7.0,65424.0,37.5,Bachelor
4,39.0,15.0,104678.0,40.0,Bachelor
5,26.0,3.0,52590.0,40.0,Master
5,27.0,5.0,64630.0,38.55821205821206,Bachelor
4,36.0,14.0,68068.0,35.0,Bachelor
1,31.0,5.0,51888.0,38.0,Master
1,41.0,12.0,10810.0,10.0,Master
4,37.0,7.0,74474.0,45.0,Master
5,33.0,5.0,109355.0,35.0,Bachelor
4,28.0,10.0,65424.0,38.0,Master
3,23.0,3.0,25944.0,37.0,Bachelor
2,35.0,5.0,86478.0,40.0,Master
4,30.0,7.0,71036.0,37.0,Master
2,27.0,5.0,43452.0,35.0,Bachelor
5,22.0,0.0,53850.0,40.0,other
1,32.0,10.0,46533.0,37.0,other
5,32.0,2.0,30252.0,25.0,Bachelor
5,45.0,23.0,108576.0,50.0,Bachelor
5,38.0,12.0,38916.0,40.0,Master
2,37.0,17.0,57287.0,45.0,Bachelor
2,32.0,11.0,55211.0,40.0,Bachelor
5,26.0,2.0,56211.0,40.0,Master
5,35.0,15.0,87559.0,40.0,Bachelor
4,25.0,2.0,46536.0,50.0,Master
5,30.0,2.0,49725.0,40.0,Bachelor
2,21.0,2.0,34372.0,39.0,Bachelor
5,23.0,3.0,48413.0,40.0,Bachelor
5,53.0,35.0,114575.0,40.0,other
5,30.0,8.0,46536.0,39.0,Doctoral
1,28.0,2.0,41247.0,40.0,Master
5,48.0,18.0,114575.0,50.0,Bachelor
2,30.0,1.0,29730.0,5.0,other
5,22.0,10.0,12972.0,50.0,Master
2,34.0,3.0,57573.0,45.0,Master
1,24.0,5.0,59454.0,38.0,Bachelor
4,23.0,3.0,70264.0,45.0,Bachelor
5,26.0,2.0,50383.0,42.0,Bachelor
5,48.0,15.0,74474.0,40.0,Master
4,30.0,5.0,78508.0,42.0,Doctoral
4,36.0,9.0,75624.0,40.0,Master
4,31.0,2.0,9084.0,14.0,Bachelor
4,30.0,7.0,51617.0,40.0,other
2,38.0,15.0,56211.0,37.0,Master
2,30.0,10.0,42804.0,40.0,other
3,24.0,0.0,18300.0,20.0,Bachelor
5,32.0,10.0,87828.0,42.0,Bachelor
4,29.0,6.0,65922.0,37.5,Bachelor
4,27.0,2.0,14916.0,60.0,Bachelor
2,58.0,26.0,45396.0,32.0,other
3,23.0,2.0,48121.0,45.0,Bachelor
3,29.0,2.0,25944.0,35.0,Master
4,22.0,5.0,58017.0,42.0,other
5,57.0,38.0,25944.0,70.0,Doctoral
5,36.0,2.0,97389.0,38.0,Master
5,53.0,32.0,151337.0,50.0,Doctoral
3,28.0,8.0,68745.0,39.0,Master
4,33.0,2.0,36762.0,40.0,Master
5,28.0,5.0,66453.0,40.0,Master
4,25.0,3.0,31128.0,40.0,Master
4,41.0,18.0,58368.0,40.0,Doctoral
4,22.0,1.0,32712.0,35.0,Master
5,30.0,4.0,54049.0,40.0,other
5,27.0,5.0,25944.0,16.0,Master
5,31.0,8.0,55776.0,37.0,Bachelor
4,34.0,8.0,47826.0,37.5,Master
2,42.0,25.0,106874.0,50.0,Bachelor
4,32.0,6.0,58373.0,39.0,Master
2,46.0,30.0,34050.0,40.0,other
4,31.0,5.0,83194.0,40.0,Master
5,22.0,6.0,6192.0,8.0,Bachelor
2,24.0,1.0,38778.0,40.0,Bachelor
4,26.0,5.0,45797.0,37.5,Bachelor
3,29.0,7.0,41508.0,36.0,Bachelor
4,24.0,2.0,56490.0,40.0,Bachelor
4,21.0,2.0,57300.0,40.0,other
3,36.0,15.0,87789.0,40.0,Master
5,29.0,2.0,70264.0,40.0,Master
5,33.0,10.0,68041.0,40.0,Bachelor
5,35.0,12.0,103100.0,40.0,other
1,44.0,23.0,151337.0,37.0,Bachelor
4,37.0,15.0,115146.0,40.0,other
5,33.0,11.0,97288.0,40.0,Doctoral
4,28.0,2.0,41508.0,30.0,Master
5,27.0,5.0,68745.0,40.0,Master
3,23.0,4.0,42804.0,40.0,other
4,33.0,11.0,65424.0,37.5,other
2,29.0,6.0,73507.0,40.0,Master
2,34.0,5.0,51030.0,37.5,other
3,27.0,6.0,19452.0,24.0,Bachelor
4,53.0,28.0,120211.0,50.0,Doctoral
5,38.0,12.0,61872.0,40.0,other
4,33.0,7.0,60190.0,37.5,other
4,26.0,3.0,43992.0,40.0,Master
4,35.0,11.0,80202.0,40.0,Master
5,24.0,1.0,57287.0,45.0,Bachelor
5,32.0,9.0,59454.0,40.0,Doctoral
2,24.0,3.0,39250.0,40.0,Bachelor
5,26.0,6.0,73274.0,50.0,other
5,26.0,3.0,31128.0,40.0,Bachelor
1,50.0,23.0,40101.0,19.0,Doctoral
3,39.0,15.0,38220.0,38.0,Master
1,29.0,8.0,104959.0,38.0,Master
5,28.0,4.0,35028.0,30.0,Master
4,28.0,5.0,64888.0,45.0,Master
5,26.0,7.0,63361.0,38.0,Master
3,44.0,22.0,103116.0,30.0,other
4,26.0,3.0,38916.0,35.0,Master
5,34.0,12.0,106874.0,38.0,Bachelor
5,30.0,7.0,63245.0,40.0,Bachelor
4,33.0,10.0,32424.0,20.0,other
4,28.5,5.0,50868.0,40.0,Master
3,32.0,12.0,68748.0,50.0,Master
5,28.0,4.0,54956.0,36.0,Master
5,26.0,6.0,41476.0,35.0,Doctoral
5,27.0,5.0,42156.0,39.0,Bachelor
5,41.0,9.0,75669.0,40.0,Master
4,27.0,2.0,42393.0,41.0,Doctoral
4,32.0,5.0,38169.0,40.0,Master
4,44.0,15.0,45830.0,35.0,other
5,30.0,5.0,25522.0,40.0,Master
2,23.0,0.0,36637.0,37.0,Bachelor
4,28.0,5.0,57287.0,40.0,Master
4,41.0,24.0,58881.0,37.5,other
5,42.0,20.0,54480.0,40.0,Bachelor
4,25.0,7.0,26674.0,40.0,other
4,32.0,11.0,75669.0,40.0,other
3,39.0,4.0,78350.0,35.0,Bachelor
4,25.0,2.0,62807.0,36.0,Bachelor
4,29.0,8.0,55776.0,38.0,Master
5,25.0,2.0,58373.0,35.0,Master
4,36.0,12.0,97389.0,40.0,Doctoral
4,28.0,5.0,48093.0,40.0,other
5,26.0,3.0,63016.0,38.0,Bachelor
5,37.0,10.0,41244.0,40.0,Doctoral
4,27.0,1.0,63016.0,36.0,Master
5,24.0,5.0,47778.0,40.0,other
5,25.0,0.0,59454.0,40.0,Master
2,33.0,13.0,106874.0,40.0,Bachelor
4,24.0,3.0,40563.0,39.0,Master
5,36.0,13.0,91087.0,40.0,Doctoral
4,37.0,13.0,45797.0,40.0,Bachelor
5,28.0,10.0,68748.0,40.0,Master
3,43.0,21.0,55582.0,37.0,Bachelor
5,35.0,3.0,103117.0,36.0,Master
4,29.0,3.0,27240.0,39.5,other
5,31.0,4.0,91660.0,60.0,Master
2,35.0,8.0,57292.0,40.0,Master
5,24.0,1.0,57287.0,40.0,Master
5,30.0,9.0,80155.0,40.0,Doctoral
4,38.0,5.0,57287.0,37.5,Doctoral
5,31.0,5.0,51888.0,55.0,Doctoral
5,26.0,7.0,24648.0,40.0,Master
5,21.0,9.0,33732.0,50.0,Doctoral
4,25.0,2.0,59579.0,40.0,Master
5,40.0,12.0,118908.0,40.0,Master
1,52.0,31.0,86976.0,37.5,other
2,37.0,11.0,63240.0,38.0,Master
5,36.0,10.0,48120.0,38.5,Doctoral
1,30.0,3.0,58368.0,39.0,Master
5,30.0,8.0,103117.0,50.0,Master
3,29.0,6.0,27492.0,45.0,other
3,28.0,12.0,57287.0,40.0,Bachelor
1,35.0,16.0,59454.0,40.0,Master
4,35.0,8.0,61872.0,50.0,Doctoral
4,59.0,42.0,54289.0,40.0,other
4,39.0,3.0,91660.0,45.0,Master
5,31.0,4.0,86220.0,40.0,Bachelor
2,24.0,7.0,48121.0,8.5,other
4,34.0,11.0,57287.0,40.0,Master
2,27.0,2.0,48121.0,40.0,Master
3,31.0,9.0,61071.0,40.0,other
5,29.0,3.0,65424.0,40.0,Doctoral
5,64.0,24.0,51704.0,37.0,Bachelor
4,25.0,2.0,24958.0,60.0,Master
2,34.0,12.0,60505.0,35.0,other
4,27.0,4.0,50484.0,38.55821205821206,Master
4,25.0,4.0,37834.0,35.0,other
5,24.0,7.0,75624.0,55.0,other
4,39.0,5.0,51887.0,50.0,Master
5,29.0,7.0,96240.0,30.0,Master
5,34.0,12.0,132156.0,42.0,Bachelor
5,33.0,0.0,47563.0,40.0,Master
4,33.0,12.0,68748.0,38.0,other
4,26.0,2.0,37128.0,35.0,Master
2,32.0,4.0,66453.0,40.0,Master
5,24.0,6.0,70858.0,40.0,other
4,24.0,0.0,42393.0,40.0,Bachelor
4,38.0,16.0,48900.0,40.0,Doctoral
2,29.0,7.0,18156.0,16.0,Master
5,30.0,3.0,44100.0,43.0,Master
4,29.0,6.0,58368.0,37.0,Doctoral
4,43.0,22.0,64859.0,40.0,Bachelor
1,44.0,19.0,68745.0,9.0,Master
4,29.0,5.0,60492.0,35.0,Master
5,28.0,2.0,17200.0,20.0,other
3,31.0,2.0,55454.0,40.0,other
2,24.0,6.0,77911.0,55.0,Bachelor
5,34.0,14.0,97389.0,45.0,other
1,30.0,4.0,51888.0,39.0,Master
5,22.0,4.0,57573.0,45.0,other
5,48.0,25.0,157017.0,40.0,Bachelor
5,27.0,2.0,51887.0,40.0,Master
4,47.0,25.0,65239.0,40.0,Master
5,32.0,7.0,121688.0,40.0,other
1,32.0,1.0,32424.0,55.0,Master
5,24.0,10.0,114575.0,45.0,other
4,25.0,2.0,43180.0,37.5,Master
5,29.0,6.0,78508.0,35.0,Bachelor
4,42.0,19.0,80155.0,40.0,other
5,38.0,4.0,59454.0,40.0,Bachelor
4,25.0,3.0,28872.0,40.0,Master
2,30.0,6.0,65995.0,70.0,Master
5,25.0,0.0,51559.0,45.0,Master
5,31.0,12.0,59579.0,45.0,other
1,44.0,4.0,43239.0,40.0,Doctoral
5,21.0,2.0,19728.0,35.0,Bachelor
5,25.0,5.0,54996.0,43.0,Master
2,23.0,5.0,27144.0,38.0,other
2,24.0,0.0,42049.0,50.0,Master
3,35.0,5.0,8316.0,45.0,Bachelor
5,25.0,2.0,64859.0,40.0,Master
4,33.0,10.0,121010.0,40.0,Bachelor
2,28.0,6.0,48121.0,38.5,other
5,32.0,8.0,58227.0,42.0,Bachelor
2,46.0,28.0,103057.0,35.0,Bachelor
3,34.0,10.0,130850.0,60.0,other
4,30.0,10.0,49620.0,37.5,other
4,41.0,17.0,81074.0,40.0,other
2,48.0,16.0,108098.0,40.0,Master
5,40.0,24.0,196250.0,40.0,Bachelor
4,52.0,26.0,37212.0,38.0,other
4,31.0,12.0,50413.0,40.0,Bachelor
5,41.0,5.0,64859.0,40.0,Doctoral
1,28.0,6.0,51559.0,40.0,Master
2,36.0,8.0,60535.0,40.0,Bachelor
3,22.0,4.0,28188.0,40.0,other
4,36.0,11.0,122142.0,40.0,Master
5,39.0,18.0,55194.0,40.0,Doctoral
5,25.0,3.0,43992.0,40.0,Bachelor
4,29.0,6.0,32429.0,40.0,Bachelor
4,35.0,18.0,105986.0,50.0,Doctoral
5,23.0,2.0,19632.0,55.0,Master
5,51.0,30.0,77556.0,40.0,Master
1,35.0,9.0,45401.0,41.0,Bachelor
5,20.0,2.0,26169.0,37.5,other
4,30.0,2.0,38915.0,35.0,Master
4,26.0,4.0,52339.0,37.5,Bachelor
4,30.0,8.0,70264.0,40.0,Doctoral
4,40.0,16.0,40101.0,32.0,Doctoral
2,27.0,5.0,72426.0,38.0,Bachelor
5,27.0,6.0,38915.0,40.0,other
4,32.0,9.0,68745.0,40.0,Master
3,41.0,20.0,137409.0,50.0,Master
4,31.0,10.0,54049.0,40.0,Master
5,25.0,3.0,54049.0,36.0,Master
5,31.0,3.0,44488.0,40.0,Doctoral
4,42.0,20.0,39250.0,40.0,other
4,24.0,2.0,27768.0,37.5,Bachelor
4,37.0,6.0,75669.0,40.0,Doctoral
1,34.0,9.0,45830.0,40.0,Master
5,26.0,4.0,77556.0,45.0,Master
5,39.0,8.0,104678.0,43.0,Doctoral
3,38.0,20.0,36637.0,42.0,other
3,24.0,3.0,86359.0,42.0,Master
4,23.0,5.0,45800.0,40.0,other
2,41.0,18.0,75619.0,40.0,Master
5,35.0,12.0,77556.0,40.0,Doctoral
5,47.0,30.0,76339.0,40.0,Bachelor
5,34.0,10.0,63016.0,39.0,Master
2,30.0,14.0,68745.0,20.0,Bachelor
5,36.0,15.0,65424.0,35.0,Doctoral
5,32.0,9.0,85051.0,50.0,Master
3,52.0,30.0,65651.0,38.0,Bachelor
5,27.0,0.0,15564.0,20.0,Bachelor
2,34.0,9.0,61870.0,40.0,Doctoral
2,48.0,20.0,46976.0,37.0,Master
4,26.0,1.0,51564.0,37.5,Doctoral
2,36.0,8.0,66804.0,40.0,other
5,54.0,37.0,160000.0,50.0,other
5,23.0,5.0,37128.0,40.0,Master
2,26.0,6.0,39254.0,37.5,other
2,32.0,2.0,3250.0,35.0,Master
5,26.0,3.0,54864.0,45.0,Master
4,41.0,10.0,64620.0,42.0,Doctoral
2,36.0,3.0,54455.0,40.0,Master
5,44.0,20.0,97389.0,42.0,Master
4,21.0,3.0,48120.0,38.5,Bachelor
5,35.0,8.0,131198.0,40.0,Doctoral
2,30.0,7.0,82488.0,50.0,Bachelor
4,44.0,24.0,128324.0,45.0,other
5,34.0,16.0,41244.0,35.0,Doctoral
5,28.0,9.0,44595.0,37.0,Doctoral
5,53.0,26.0,90758.0,38.0,other
3,30.0,9.0,42699.0,39.0,Master
3,24.0,4.0,104678.0,40.0,Bachelor
5,34.0,10.0,73507.0,40.0,Doctoral
4,33.0,5.0,61872.0,40.0,other
4,28.0,8.0,45803.0,40.0,other
4,41.0,23.0,68507.0,45.0,Bachelor
5,36.0,10.0,67599.0,37.0,Master
4,23.0,1.0,34372.0,37.0,Master
5,26.0,5.0,59454.0,55.0,Master
4,30.0,8.0,40717.0,37.0,Bachelor
1,28.0,5.0,18917.0,20.0,Master
5,36.0,9.0,60535.0,40.0,Bachelor
4,41.0,20.0,183200.0,40.0,Master
5,33.0,9.0,68745.0,45.0,Doctoral
2,46.0,20.0,80202.0,40.0,other
4,31.0,6.0,33078.0,40.0,Doctoral
2,35.0,10.0,116333.0,60.0,other
5,30.0,6.0,97288.0,35.0,Master
4,44.0,18.0,50413.0,32.0,Master
5,61.0,40.0,121034.0,37.0,Master
1,48.0,28.0,62808.0,45.0,Doctoral
1,37.0,4.0,186132.0,50.0,Bachelor
5,26.0,0.0,19452.0,40.0,other
5,31.0,7.0,53575.0,36.5,Master
4,26.0,5.0,57287.0,40.0,Master
1,27.0,4.0,20628.0,20.0,Bachelor
5,37.0,15.0,48000.0,40.0,Master
4,21.0,3.0,33732.0,40.0,Bachelor
4,25.0,5.0,64860.0,36.0,Master
5,33.0,13.0,64859.0,40.0,Bachelor
5,32.0,8.0,84019.0,35.0,Master
5,35.0,9.0,120304.0,45.0,Master
5,34.0,10.0,68705.0,37.5,Master
4,44.0,18.0,71966.0,40.0,Bachelor
5,29.0,3.0,57287.0,40.0,Master
2,50.0,30.0,43538.0,38.0,other
5,26.0,3.0,60648.0,37.5,Master
1,33.0,7.0,50868.0,35.0,Master
5,26.0,2.0,46891.0,40.0,Master
4,25.0,4.0,54996.0,40.0,Bachelor
5,20.0,3.0,20076.0,20.0,other
4,27.0,6.0,58167.0,45.0,Master
2,24.0,5.0,49267.0,40.0,Bachelor
5,39.0,10.0,38388.0,40.0,Master
2,51.0,25.0,78508.0,40.0,Master
5,30.0,7.0,71340.0,38.0,Master
5,22.0,4.0,32315.0,36.0,Master
5,50.0,26.0,75631.0,35.0,Bachelor
4,22.0,3.0,38916.0,40.0,other
5,26.0,3.0,35546.0,40.0,Bachelor
4,27.0,1.0,38169.0,37.0,Bachelor
1,31.0,7.0,64860.0,40.0,Master
5,30.0,5.0,24384.0,38.0,Master
5,26.0,2.0,57287.0,40.0,Bachelor
4,32.0,3.0,64859.0,45.0,Doctoral
5,38.0,20.0,94212.0,60.0,other
5,25.0,2.0,28416.0,39.0,Bachelor
2,28.0,2.0,34591.0,5.0,Master
4,51.0,11.0,52339.0,40.0,Bachelor
5,27.0,10.0,45396.0,40.0,Bachelor
3,42.0,10.0,84785.0,40.0,Doctoral
4,37.0,12.0,62598.0,35.0,other
4,29.0,6.0,48644.0,30.0,other
1,28.0,9.0,85051.0,37.5,Bachelor
5,41.0,15.0,102693.0,40.35565476190476,other
1,42.0,15.0,129720.0,40.0,Master
3,32.0,10.0,34900.0,37.0,other
4,45.0,7.0,85248.0,40.0,other
4,33.0,12.0,83236.0,40.0,Bachelor
5,27.0,6.0,59579.0,40.0,Master
4,27.0,2.0,41244.0,40.0,Master
5,53.0,10.0,43239.0,60.0,Bachelor
2,24.0,5.0,5496.0,20.0,other
3,31.0,7.0,86500.0,40.0,Bachelor
4,26.0,4.0,7788.0,10.0,Bachelor
2,40.0,26.0,145932.0,40.0,Bachelor
3,20.0,1.0,30252.0,38.5,other
5,24.0,5.0,56723.0,37.5,other
5,31.0,7.0,54996.0,48.0,Bachelor
4,24.0,6.0,13752.0,45.0,Bachelor
2,27.0,5.0,47330.0,37.0,Bachelor
5,33.0,7.0,40101.0,40.0,Doctoral
4,26.0,5.0,45797.0,37.5,Bachelor
4,35.0,12.0,85931.0,45.0,Master
4,30.0,10.0,70264.0,45.0,Master
4,33.0,7.0,58433.0,40.0,Master
4,39.0,14.0,76339.0,40.0,Bachelor
1,27.0,8.0,63441.0,55.0,Bachelor
2,30.0,5.0,35672.0,32.0,Master
2,47.0,30.0,91660.0,40.0,other
4,34.0,10.0,160405.0,25.0,Bachelor
5,30.0,8.0,38496.0,40.0,Doctoral
